conferenza_id,posizione,giocante_id,sv,punti,partite_giocate,partite_totali
satania,1,flavia-ct,0,0,0,9
satania,2,poqi,0,0,0,9
satania,3,adrianochefamolkky,0,0,0,9
satania,4,emi,0,0,0,9
satania,5,muscatello,0,0,0,9
satania,6,tanopan,0,0,0,9
satania,7,chiarulla,0,0,0,9
satania,8,giono,0,0,0,9
satania,9,ste,0,0,0,9
satania,10,valentina,0,0,0,9
